Country,Town,Bank_Name,Bank_Phone_number,Bank_Address,Bank_Website,Reviewer_Nane,Reviewer_Sart,Reviewer_Text,Reviewer_Publish_Date,Reviewer_Like_Reaction,Reviewer_Profil_Link,Reviewer_Owner_Reply,Reviewer_Owner_Reply_Date
Bénin,Cotonou,CORIS BANK BENIN,+229 61 04 48 85,"122 Boulevard Steinmetz, Cotonou, Bénin",Not available,Genevieve Bessanh,5,NAN,il y a 5 ans,0,https://www.google.com/maps/contrib/102727450135042440373/reviews?hl=fr,,NAN
Bénin,Cotonou,BSIC BENIN SA,+229 51 20 96 69,"9C2H+W6H, Rue des Dako Donou, Cotonou, Bénin",Not available,Jean-Claude Zossou,2,NAN,il y a 5 ans,0,https://www.google.com/maps/contrib/110857139024129987023/reviews?hl=fr,,NAN
Bénin,Cotonou,Banque Atlantique Agence Étoile Rouge,Not available,"9CC5+7MG, Cotonou, Bénin",Not available,linette sogansa,3,NAN,il y a 2 ans,0,https://www.google.com/maps/contrib/109620995428442961122/reviews?hl=fr,,NAN
Bénin,Cotonou,Société Générale Agence Saint Michel,Not available,"9C8G+3RQ, Boulevard Saint Michel, Cotonou, Bénin",Not available,Aboudou-Razakou KONI,5,NAN,il y a 7 ans,0,https://www.google.com/maps/contrib/103955382379628211248/reviews?hl=fr,,NAN
Bénin,Cotonou,NSIA Bank,Not available,"996G+C98, Cotonou, Bénin",Not available,Sèmako Wilfried AGOSSOUVE,5,NAN,il y a 5 ans,0,https://www.google.com/maps/contrib/105886703318224244852/reviews?hl=fr,,NAN
Bénin,Cotonou,Orabank Agence Centrale,+229 21 31 31 00,"9C3M+FPV, Rue 637, Cotonou, Bénin",orabank.net,Sergio Koffi,5,NAN,il y a 7 ans,0,https://www.google.com/maps/contrib/102250377552000587849/reviews?hl=fr,,NAN
Bénin,Cotonou,"NSIA Banque, Menontin",Not available,"99Q7+7MP, Cotonou, Bénin",Not available,ENERGY CONSULT,5,NAN,il y a 3 ans,0,https://www.google.com/maps/contrib/107275292093327550123/reviews?hl=fr,,NAN
Bénin,Cotonou,Bank of Africa (BOA),+973 3507 3786,"996F+C9W, Cotonou, Bénin",Not available,Thierry Tobossi,5,NAN,il y a 7 ans,0,https://www.google.com/maps/contrib/106242779399685873165/reviews?hl=fr,,NAN
Bénin,Cotonou,Banque Atlantique Agence L'abattoir,+229 67 00 32 05,"9F9P+99X, Cotonou, Bénin",Not available,Emmanuel Salako,3,NAN,il y a 5 ans,0,https://www.google.com/maps/contrib/113778670371824253208/reviews?hl=fr,,NAN
Bénin,Cotonou,NSIA Bank Finagnon,Not available,"9CG2+MCF, Cotonou, Bénin",Not available,Kevin Sonou,3,NAN,il y a 5 ans,0,https://www.google.com/maps/contrib/102906434006097484589/reviews?hl=fr,,NAN
Bénin,Cotonou,Agence BOA MENONTIN,+229 21 36 51 26,"99Q7+FPR, Cotonou, Bénin",Not available,Gérardo HOUNTON,2,NAN,il y a 10 mois,0,https://www.google.com/maps/contrib/106081888862602380970/reviews?hl=fr,,NAN
Bénin,Pobè,AGENCE DE LA POSTE DE POBE,+229 61 33 28 73,"XMM8+R7J, Pobé, Bénin",laposte.bj,Gerard Gbetognon Missahogbe,5,NAN,il y a un an,0,https://www.google.com/maps/contrib/110718461383394844288/reviews?hl=fr,,NAN
Bénin,Pobè,AGENCE DE LA POSTE DE POBE,+229 61 33 28 73,"XMM8+R7J, Pobé, Bénin",laposte.bj,Gerard Gbetognon Missahogbe,5,NAN,il y a un an,0,https://www.google.com/maps/contrib/110718461383394844288/reviews?hl=fr,,NAN
Bénin,Pobè,AGENCE DE LA POSTE DE POBE,+229 61 33 28 73,"XMM8+R7J, Pobé, Bénin",laposte.bj,Gerard Gbetognon Missahogbe,5,NAN,il y a un an,0,https://www.google.com/maps/contrib/110718461383394844288/reviews?hl=fr,,NAN
Bénin,Pobè,AGENCE DE LA POSTE DE POBE,+229 61 33 28 73,"XMM8+R7J, Pobé, Bénin",laposte.bj,Gerard Gbetognon Missahogbe,5,NAN,il y a un an,0,https://www.google.com/maps/contrib/110718461383394844288/reviews?hl=fr,,NAN
Bénin,Pobè,AGENCE DE LA POSTE DE POBE,+229 61 33 28 73,"XMM8+R7J, Pobé, Bénin",laposte.bj,Gerard Gbetognon Missahogbe,5,NAN,il y a un an,0,https://www.google.com/maps/contrib/110718461383394844288/reviews?hl=fr,,NAN
Bénin,Pobè,Ets YEMAGNISSE & Compagnie,+229 97 47 92 22,"XMQ3+FM8, Unnamed Road, Pobé, Bénin",Not available,Damien Djotinkpon,5,NAN,il y a 3 ans,0,https://www.google.com/maps/contrib/100406921852885845564/reviews?hl=fr,,NAN
Bénin,Pobè,Ets YEMAGNISSE & Compagnie,+229 97 47 92 22,"XMQ3+FM8, Unnamed Road, Pobé, Bénin",Not available,Damien Djotinkpon,5,NAN,il y a 3 ans,0,https://www.google.com/maps/contrib/100406921852885845564/reviews?hl=fr,,NAN
Bénin,Pobè,Lycée technique agricole de Pobè,Not available,"XMXC+GF, Pobé, Bénin",Not available,Opeyemi Gbonlu,1,NAN,il y a un an,0,https://www.google.com/maps/contrib/108430033939908030897/reviews?hl=fr,,NAN
Bénin,Pobè,BOA BENIN (Bank Of Africa) - Agence Centrale,+229 21 31 32 28,"9C2J+RRC Benin city, Ave Jean-Paul II, Cotonou, Bénin",bank-of-africa.net,Gylnex SOTCHENOU,5,NAN,il y a 6 ans,0,https://www.google.com/maps/contrib/115162508530295794961/reviews?hl=fr,,NAN
Bénin,Pobè,BOA GANHI,Not available,"9C4Q+3QR, Cotonou, Bénin",Not available,kéfilath Bello,3,NAN,il y a 9 mois,0,https://www.google.com/maps/contrib/105637918375330015993/reviews?hl=fr,,NAN
Bénin,Pobè,Sonibank Agence Ganhi,+229 21 31 21 89,"Centre Kodeih Nº9, Rue du Gouverneur Bayol, Cotonou, Bénin",Not available,Isabelle queen,5,NAN,il y a 6 ans,0,https://www.google.com/maps/contrib/107977443767827842373/reviews?hl=fr,,NAN
Bénin,Pobè,Sonibank Agence Ganhi,+229 21 31 21 89,"Centre Kodeih Nº9, Rue du Gouverneur Bayol, Cotonou, Bénin",Not available,Isabelle queen,5,NAN,il y a 6 ans,0,https://www.google.com/maps/contrib/107977443767827842373/reviews?hl=fr,,NAN
Bénin,Pobè,Bank of Africa (BOA),+973 3507 3786,"996F+C9W, Cotonou, Bénin",Not available,Thierry Tobossi,5,NAN,il y a 7 ans,0,https://www.google.com/maps/contrib/106242779399685873165/reviews?hl=fr,,NAN
Bénin,Pobè,Bank of Africa Akpakpa,+229 21 32 75 75,"9F94+24V, Cotonou, Bénin",Not available,bosthy Thierry,5,NAN,il y a 6 ans,0,https://www.google.com/maps/contrib/103799642874171596732/reviews?hl=fr,,NAN
Bénin,Pobè,BOA Agence Akpakpa,Not available,"9C6W+H6C, Cotonou, Bénin",Not available,ong sahel,5,NAN,il y a 3 ans,0,https://www.google.com/maps/contrib/115931652522792074705/reviews?hl=fr,,NAN
Bénin,Pobè,BOA Agence Akpakpa,Not available,"9C6W+H6C, Cotonou, Bénin",Not available,ong sahel,5,NAN,il y a 3 ans,0,https://www.google.com/maps/contrib/115931652522792074705/reviews?hl=fr,,NAN
Bénin,Pobè,Distributeurs Bank Of Africa Benin,+229 21 31 32 28,"9C2J+PQ4 Banque Cotonou, Ave Jean-Paul II, Cotonou, Bénin",boabenin.com,Tahirou moussa,3,NAN,il y a 6 ans,0,https://www.google.com/maps/contrib/109460622052640858073/reviews?hl=fr,,NAN
Bénin,Pobè,Bank of Africa Agence Bohicon,+229 22 51 08 11,"53G7+74V, Bohicon, Bénin",Not available,Jela Smiley,4,NAN,il y a 2 ans,0,https://www.google.com/maps/contrib/102181566406653673823/reviews?hl=fr,,NAN
Bénin,Pobè,Banque Internationale pour l'Industrie et le Commerce,+229 21 31 22 00,"Boulevard Saint Michel, Cotonou, Bénin",biic-bank.com,Herman Hedokingbe,5,NAN,il y a 7 ans,0,https://www.google.com/maps/contrib/115309133299711002708/reviews?hl=fr,,NAN
Bénin,Pobè,BOA et station service après,Not available,"9F9W+J85, Cotonou, Bénin",Not available,Valery Adoh,4,"Belles prestations ! Tout est bien organisé. Le conseil ici est d’arriver tôt, servi tôt. Facilement accessible aux personnes résidant dans le quartier. Il est situé dans un endroit paisible, loin du bruit de la ville. Il y a de bons …",il y a 5 ans,0,https://www.google.com/maps/contrib/104937874745985573650/reviews?hl=fr,,NAN
Bénin,Pobè,BOA agence du stade de l’Amitié,Not available,"99MG+HPH, Cotonou, Bénin",Not available,Mutong Weng,3,Il n'y a pas de toilettes publiques🚽 ! …,il y a 5 ans,1,https://www.google.com/maps/contrib/103596542303468400890/reviews?hl=fr,,NAN
Bénin,Pobè,Pobe,+229 90 43 79 49,"XMM7+2H4, Pobé, Bénin",Not available,Parfait Gbedanhessi,3,Pobe est une ville super excellent.,il y a 5 jours,0,https://www.google.com/maps/contrib/106114079680282530649/reviews?hl=fr,,NAN
Bénin,Pobè,BOA: Agence Les cocotiers,+229 21 30 10 01,"993X+F6M, Cotonou, Bénin",Not available,Kolawole Alidou TADDE,1,NAN,il y a 5 ans,0,https://www.google.com/maps/contrib/104469217193584824002/reviews?hl=fr,,NAN
Bénin,Pobè,Agence BOA MENONTIN,+229 21 36 51 26,"99Q7+FPR, Cotonou, Bénin",Not available,Gérardo HOUNTON,2,NAN,il y a 10 mois,0,https://www.google.com/maps/contrib/106081888862602380970/reviews?hl=fr,,NAN
Bénin,Pobè,Bank of Africa Agence Saint Michel,+229 21 32 75 75,"9C8H+C55, Cotonou, Bénin",Not available,A. C.,1,NAN,il y a 7 ans,0,https://www.google.com/maps/contrib/108616420021534632051/reviews?hl=fr,,NAN
Bénin,Pobè,Agence BOA ABOMEY,+229 21 36 51 48,"52M7+5PG, Abomey, Bénin",Not available,Daniel Alfaro,5,"Utilisez le guichet automatique, cela fonctionne parfaitement.",il y a un an,1,https://www.google.com/maps/contrib/104809305004479701720/reviews?hl=fr,,NAN
Bénin,Pobè,Banque Atlantique Agence Ganhi,+229 21 31 10 18,"9C3P+GM2, Rue de la Poste, Cotonou, Bénin",banqueatlantique.net,Tatiana Samson,1,NAN,il y a 6 ans,0,https://www.google.com/maps/contrib/103720179264727720119/reviews?hl=fr,,NAN
Bénin,Pobè,Société Générale Bénin,+229 21 31 83 00,"Ave Clozel, Cotonou, Bénin",societegenerale.bj,Clément LABINTAN,3,NAN,il y a 8 ans,0,https://www.google.com/maps/contrib/110030064409354194448/reviews?hl=fr,,NAN
Bénin,Pobè,UBA Cocotiers,+229 21 31 24 24,"993X+FGP, Rte De L'Aéroport, Cotonou, Bénin",ubagroup.com,Ibrahim Afridi,4,NAN,il y a 9 ans,0,https://www.google.com/maps/contrib/114912702593635375161/reviews?hl=fr,,NAN
Bénin,Pobè,UBA Cocotiers,+229 21 31 24 24,"993X+FGP, Rte De L'Aéroport, Cotonou, Bénin",ubagroup.com,Ibrahim Afridi,4,NAN,il y a 9 ans,0,https://www.google.com/maps/contrib/114912702593635375161/reviews?hl=fr,,NAN
Bénin,Sakété,ATM UBA Bénin Stade de l'amitié,+229 21 31 24 24,"JJWP+HHG, Sakété, Bénin",ubagroup.com,Landry Agledjou,4,Accueil bien cordialement,il y a 4 ans,1,https://www.google.com/maps/contrib/108036879269299947555/reviews?hl=fr,,NAN
Bénin,Sakété,Société Générale Bénin,+229 21 31 83 00,"Ave Clozel, Cotonou, Bénin",societegenerale.bj,Clément LABINTAN,3,NAN,il y a 8 ans,0,https://www.google.com/maps/contrib/110030064409354194448/reviews?hl=fr,,NAN
Bénin,Sakété,Banque Atlantique Agence Ganhi,+229 21 31 10 18,"9C3P+GM2, Rue de la Poste, Cotonou, Bénin",banqueatlantique.net,Tatiana Samson,1,NAN,il y a 6 ans,0,https://www.google.com/maps/contrib/103720179264727720119/reviews?hl=fr,,NAN
Bénin,Sakété,Sonibank Agence Ganhi,+229 21 31 21 89,"Centre Kodeih Nº9, Rue du Gouverneur Bayol, Cotonou, Bénin",Not available,Isabelle queen,5,NAN,il y a 6 ans,0,https://www.google.com/maps/contrib/107977443767827842373/reviews?hl=fr,,NAN
Bénin,Sakété,BSIC BENIN SA,+229 51 20 96 69,"9C2H+W6H, Rue des Dako Donou, Cotonou, Bénin",Not available,Jean-Claude Zossou,2,NAN,il y a 5 ans,0,https://www.google.com/maps/contrib/110857139024129987023/reviews?hl=fr,,NAN
Bénin,Dassa-Zoumè,LA POSTE DASSA ZOUME,+229 61 33 28 29,"Q5GW+9M9, Dassa, Bénin",laposte.bj,Karl Gandogo,3,NAN,il y a 4 ans,0,https://www.google.com/maps/contrib/100060476382925067836/reviews?hl=fr,,NAN
Bénin,Dassa-Zoumè,LA POSTE DASSA ZOUME,+229 61 33 28 29,"Q5GW+9M9, Dassa, Bénin",laposte.bj,Karl Gandogo,3,NAN,il y a 4 ans,0,https://www.google.com/maps/contrib/100060476382925067836/reviews?hl=fr,,NAN
Bénin,Dassa-Zoumè,LA POSTE DASSA ZOUME,+229 61 33 28 29,"Q5GW+9M9, Dassa, Bénin",laposte.bj,Karl Gandogo,3,NAN,il y a 4 ans,0,https://www.google.com/maps/contrib/100060476382925067836/reviews?hl=fr,,NAN
Bénin,Dassa-Zoumè,LA POSTE DASSA ZOUME,+229 61 33 28 29,"Q5GW+9M9, Dassa, Bénin",laposte.bj,Karl Gandogo,3,NAN,il y a 4 ans,0,https://www.google.com/maps/contrib/100060476382925067836/reviews?hl=fr,,NAN
Bénin,Dassa-Zoumè,Mairie de Dassa-Zoumé,Not available,"Q5JM+HP7, Dassa, Bénin",Not available,Agnide Abolade,3,NAN,il y a un an,0,https://www.google.com/maps/contrib/102236791564694701198/reviews?hl=fr,,NAN
Bénin,Dassa-Zoumè,Bank of Africa Akpakpa,+229 21 32 75 75,"9F94+24V, Cotonou, Bénin",Not available,bosthy Thierry,5,NAN,il y a 6 ans,0,https://www.google.com/maps/contrib/103799642874171596732/reviews?hl=fr,,NAN
Bénin,Dassa-Zoumè,Bank of Africa Agence Saint Michel,+229 21 32 75 75,"9C8H+C55, Cotonou, Bénin",Not available,A. C.,1,NAN,il y a 7 ans,0,https://www.google.com/maps/contrib/108616420021534632051/reviews?hl=fr,,NAN
Bénin,Dassa-Zoumè,BOA: Agence Les cocotiers,+229 21 30 10 01,"993X+F6M, Cotonou, Bénin",Not available,Kolawole Alidou TADDE,1,NAN,il y a 5 ans,0,https://www.google.com/maps/contrib/104469217193584824002/reviews?hl=fr,,NAN
Bénin,Dassa-Zoumè,BOA agence du stade de l’Amitié,Not available,"99MG+HPH, Cotonou, Bénin",Not available,Mutong Weng,3,Il n'y a pas de toilettes publiques🚽 ! …,il y a 5 ans,1,https://www.google.com/maps/contrib/103596542303468400890/reviews?hl=fr,,NAN
Bénin,Dassa-Zoumè,BOA BENIN (Bank Of Africa) - Agence Centrale,+229 21 31 32 28,"9C2J+RRC Benin city, Ave Jean-Paul II, Cotonou, Bénin",bank-of-africa.net,Gylnex SOTCHENOU,5,NAN,il y a 6 ans,0,https://www.google.com/maps/contrib/115162508530295794961/reviews?hl=fr,,NAN
Bénin,Dassa-Zoumè,Société Générale Bénin,+229 21 31 83 00,"Ave Clozel, Cotonou, Bénin",societegenerale.bj,Clément LABINTAN,3,NAN,il y a 8 ans,0,https://www.google.com/maps/contrib/110030064409354194448/reviews?hl=fr,,NAN
Bénin,Dassa-Zoumè,BOA GANHI,Not available,"9C4Q+3QR, Cotonou, Bénin",Not available,kéfilath Bello,3,NAN,il y a 9 mois,0,https://www.google.com/maps/contrib/105637918375330015993/reviews?hl=fr,,NAN
Bénin,Dassa-Zoumè,BOA: Agence de Togoudo,+229 21 35 30 10,"Cruce de los Tres Bancos, Av.Jean Paul II, Godomey, Bénin",Not available,romanus sergio houenou de dravo,4,NAN,il y a 7 ans,0,https://www.google.com/maps/contrib/100307992615263183632/reviews?hl=fr,,NAN
Bénin,Dassa-Zoumè,BOA Agence Akpakpa,Not available,"9C6W+H6C, Cotonou, Bénin",Not available,ong sahel,5,NAN,il y a 3 ans,0,https://www.google.com/maps/contrib/115931652522792074705/reviews?hl=fr,,NAN
Bénin,Dassa-Zoumè,Orabank Agence Centrale,+229 21 31 31 00,"9C3M+FPV, Rue 637, Cotonou, Bénin",orabank.net,Sergio Koffi,5,NAN,il y a 7 ans,0,https://www.google.com/maps/contrib/102250377552000587849/reviews?hl=fr,,NAN
Bénin,Dassa-Zoumè,Orabank Agence Centrale,+229 21 31 31 00,"9C3M+FPV, Rue 637, Cotonou, Bénin",orabank.net,Sergio Koffi,5,NAN,il y a 7 ans,0,https://www.google.com/maps/contrib/102250377552000587849/reviews?hl=fr,,NAN
Bénin,Abomey,Agence BOA ABOMEY,+229 21 36 51 48,"52M7+5PG, Abomey, Bénin",Not available,Daniel Alfaro,5,"Utilisez le guichet automatique, cela fonctionne parfaitement.",il y a un an,1,https://www.google.com/maps/contrib/104809305004479701720/reviews?hl=fr,,NAN
Bénin,Abomey,UBA (United Bank of Africa) Abomey-Calavi Branch,Not available,"F954+VHF, Abomey Calavi, Bénin",Not available,Moudhil Moutairou,2,NAN,il y a 5 ans,0,https://www.google.com/maps/contrib/117807443931737435579/reviews?hl=fr,,NAN
Bénin,Abomey,Banque Atlantique Abomey-Calavi,+33 7 56 88 93 03,"C9V3+WMF, Abomey Calavi, Bénin",Not available,benedite sentibanez,3,NAN,il y a 5 ans,0,https://www.google.com/maps/contrib/115760666064310488793/reviews?hl=fr,,NAN
Bénin,Abomey,AXA Banque Agence Abomey-Calavi,Not available,"F923+6XQ, Cotonou, Bénin",Not available,Kyaam Boyz,5,NAN,il y a 2 ans,0,https://www.google.com/maps/contrib/106985422452975245508/reviews?hl=fr,,NAN
Bénin,Abomey,BOA,Not available,"F964+FFQ, RNIE2, Abomey Calavi, Bénin",Not available,Julien Lokossou,3,NAN,il y a 3 ans,0,https://www.google.com/maps/contrib/113463625203227238492/reviews?hl=fr,,NAN
Bénin,Abomey,BSIC BENIN SA - kpota,Not available,"C9X4+Q97, Abomey Calavi, Bénin",Not available,Abdel afid Djima,5,NAN,il y a 2 ans,0,https://www.google.com/maps/contrib/103922457181144313995/reviews?hl=fr,,NAN
Bénin,Abomey,CLCAM ABOMEY-CALAVI AGENCE SIEGE,Not available,"F954+X8H, Bénin",Not available,Claude TCHANGO,4,NAN,il y a 5 ans,0,https://www.google.com/maps/contrib/111071781953515201870/reviews?hl=fr,,NAN
Bénin,Abomey,Fececam Benin,Not available,"F86Q+HG8, Abomey Calavi, Bénin",Not available,Marc Akowanou,3,NAN,il y a 6 ans,0,https://www.google.com/maps/contrib/108305194796582924472/reviews?hl=fr,,NAN
Bénin,Parakou,Banque Atlantique Agence Parakou,Not available,"Cinema, Rte de Transa, Parakou, Bénin",Not available,Thierry Tobossi,5,NAN,il y a 6 ans,0,https://www.google.com/maps/contrib/106242779399685873165/reviews?hl=fr,,NAN
Bénin,Parakou,Bank of Africa Parakou,+229 21 31 32 28,"8JVG+38P, Rte de Transa, Parakou, Bénin",Not available,Ibrahim Lawal,5,NAN,il y a 8 ans,0,https://www.google.com/maps/contrib/109612957440884149207/reviews?hl=fr,,NAN
Bénin,Parakou,Diamond Bank Agence Parakou,+229 23 61 47 78,"Parakou, Bénin",Not available,Gboja Amerde,1,NAN,il y a 7 ans,0,https://www.google.com/maps/contrib/107671612146276005276/reviews?hl=fr,,NAN
Bénin,Parakou,Orabank Agence Parakou,+229 23 61 22 07,"8JRG+JC4, Parakou, Bénin",Not available,izuchukwu stephen,3,NAN,il y a 8 ans,0,https://www.google.com/maps/contrib/114666655302806033464/reviews?hl=fr,,NAN
Bénin,Parakou,CCEI Bank Agence Parakou,+229 21 36 59 10,"8JQH+FH7, Unnamed Road, Parakou, Bénin",Not available,Coffi Roméo MEHOUENOU,5,NAN,il y a 4 ans,0,https://www.google.com/maps/contrib/102440948376376300345/reviews?hl=fr,,NAN
Bénin,Parakou,BIIC Bank Parakou,Not available,"8JVG+CC5, Parakou, Bénin",biic-bank.com,Ugo Nvene,4,Services financiers,il y a 8 mois,0,https://www.google.com/maps/contrib/106897223454096453348/reviews?hl=fr,,NAN
Bénin,Parakou,UBA Agence Parakou,Not available,"8JRG+9FQ, Rte de Transa, Parakou, Bénin",Not available,Maxwell L’Expert GSM,5,NAN,il y a 5 ans,0,https://www.google.com/maps/contrib/105348025455788598081/reviews?hl=fr,,NAN
Bénin,Parakou,Ecobank Agence Parakou,+229 23 61 03 06,"Place Tabera, RNIE6, Parakou, Bénin",ecobank.com,Sergihno AYADJI,5,NAN,il y a 6 ans,0,https://www.google.com/maps/contrib/102742028365465520656/reviews?hl=fr,,NAN
Bénin,Parakou,D.T.R Borgou; Agence Clcam Parakou,Not available,"8JRH+62M, Parakou, Bénin",Not available,T. Warren,4,NAN,il y a un an,0,https://www.google.com/maps/contrib/116838184966387114646/reviews?hl=fr,,NAN
Bénin,Parakou,CMMB Parakou,+229 21 30 11 19,"8JW8+X8R, Parakou, Bénin",Not available,Josué EYEBIYI,2,Bien intéressant,il y a 5 ans,0,https://www.google.com/maps/contrib/115404328465217371762/reviews?hl=fr,,NAN
Bénin,Parakou,Ecobank Agence Université de Parakou,+229 23 61 43 72,"Quartier Arafath, enceinte de l’Université Parakou, Bénin",ecobank.com,AHOUANHA Rolland Achille,5,NAN,il y a 2 ans,0,https://www.google.com/maps/contrib/117672041980679895225/reviews?hl=fr,,NAN
Bénin,Parakou,Agence BCEAO,+229 94 77 43 16,"8JVH+896, Parakou, Bénin",Not available,Ibrahim Lawal,5,NAN,il y a 8 ans,0,https://www.google.com/maps/contrib/109612957440884149207/reviews?hl=fr,,NAN
Bénin,Parakou,Banque du Bénin,Not available,"8JVG+CC5, RNIE2, Parakou, Bénin",Not available,Coffi Roméo MEHOUENOU,5,NAN,il y a 4 ans,0,https://www.google.com/maps/contrib/102440948376376300345/reviews?hl=fr,,NAN
Bénin,Parakou,Banque du Bénin,Not available,"8JVG+CC5, RNIE2, Parakou, Bénin",Not available,Coffi Roméo MEHOUENOU,5,NAN,il y a 4 ans,0,https://www.google.com/maps/contrib/102440948376376300345/reviews?hl=fr,,NAN
Bénin,Parakou,Banque du Bénin,Not available,"8JVG+CC5, RNIE2, Parakou, Bénin",Not available,Coffi Roméo MEHOUENOU,5,NAN,il y a 4 ans,0,https://www.google.com/maps/contrib/102440948376376300345/reviews?hl=fr,,NAN
Bénin,Parakou,FECECAM PARAKOU,Not available,"8JRH+733, RNIE2, Parakou, Bénin",Not available,T. Warren,4,"Pour tous vos dossiers de microcrédit agricoles, commerciaux, etc., vous serez bien servis.",il y a un an,0,https://www.google.com/maps/contrib/116838184966387114646/reviews?hl=fr,,NAN
Bénin,Parakou,Ecobank Agence Tranza,+229 23 61 43 69,"RNIE2, Route de Malanville, Parakou, Bénin",ecobank.com,benoit adjogan,5,NAN,il y a 2 ans,0,https://www.google.com/maps/contrib/111882160622632813124/reviews?hl=fr,,NAN
Bénin,Parakou,AFRICA FINANCES Parakou,+229 95 71 14 52,"B.P.462Womey, Bénin",Not available,Beauclair ZANNOU,5,NAN,il y a 3 ans,0,https://www.google.com/maps/contrib/101020218051184181449/reviews?hl=fr,,NAN
Bénin,Parakou,AFRICA FINANCES Parakou,+229 95 71 14 52,"B.P.462Womey, Bénin",Not available,Beauclair ZANNOU,5,NAN,il y a 3 ans,0,https://www.google.com/maps/contrib/101020218051184181449/reviews?hl=fr,,NAN
Bénin,Parakou,"BOA, Agence Tranza",Not available,"8JXG+86R, RNIE2, Parakou, Bénin",Not available,Coffi Roméo MEHOUENOU,4,NAN,il y a 4 ans,0,https://www.google.com/maps/contrib/102440948376376300345/reviews?hl=fr,,NAN
Bénin,Parakou,"BOA, Agence Tranza",Not available,"8JXG+86R, RNIE2, Parakou, Bénin",Not available,Coffi Roméo MEHOUENOU,4,NAN,il y a 4 ans,0,https://www.google.com/maps/contrib/102440948376376300345/reviews?hl=fr,,NAN
Bénin,Parakou,LA POSTE UNIVERSITE DE PARAKOU,+229 61 33 28 85,"Parakou, Bénin",laposte.bj,Nabil BAGNAN,5,NAN,il y a 3 ans,0,https://www.google.com/maps/contrib/102220154010685724577/reviews?hl=fr,,NAN
Bénin,Nikki,Coris Bank,Not available,"W6P4+G75, RN6, Nikki, Bénin",Not available,angel luis Arquero,5,NAN,il y a 2 ans,0,https://www.google.com/maps/contrib/109420480892266965803/reviews?hl=fr,,NAN
Bénin,Nikki,Coris Bank,Not available,"W6P4+G75, RN6, Nikki, Bénin",Not available,angel luis Arquero,5,NAN,il y a 2 ans,0,https://www.google.com/maps/contrib/109420480892266965803/reviews?hl=fr,,NAN
Bénin,Nikki,AGENCE DE LA POSTE NIKKI,Not available,"W6M5+5WH, Nikki, Bénin",laposte.bj,Daniel Alfaro,5,Des spaghettis vraiment très délicieux. Je les mangerais à nouveau.,il y a 2 ans,0,https://www.google.com/maps/contrib/104809305004479701720/reviews?hl=fr,,NAN
