Country,Town,Bank_Name,Bank_Phone_number,Bank_Address,Bank_Website,Reviewer_Nane,Reviewer_Sart,Reviewer_Text,Reviewer_Publish_Date,Reviewer_Like_Reaction,Reviewer_Profil_Link,Reviewer_Owner_Reply,Reviewer_Owner_Reply_Date,Topic,Sentiment,Sub_Topic,Preprocessed_review
Bénin,Cotonou,"Nsia Banque, Menontin",Not available,"99Q7+7Mp, Cotonou, Bénin",not available,Energy Consult,5,Très bon,2021-06-28,0,https://www.google.com/maps/contrib/107275292093327550123/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Bénin,Cotonou,Bank Of Africa (Boa),+973 3507 3786,"996F+C9W, Cotonou, Bénin",not available,Thierry Tobossi,5,Très bon,2017-06-29,0,https://www.google.com/maps/contrib/106242779399685873165/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Bénin,Cotonou,Banque Atlantique Agence L'Abattoir,+229 67 00 32 05,"9F9P+99X, Cotonou, Bénin",not available,Emmanuel Salako,3,neutre,2019-06-29,0,https://www.google.com/maps/contrib/113778670371824253208/reviews?hl=fr,,0000-00-00,neutre,neutral,généralement neutre,neutre
Bénin,Cotonou,Nsia Bank Finagnon,Not available,"9Cg2+Mcf, Cotonou, Bénin",not available,Kevin Sonou,3,neutre,2019-06-29,0,https://www.google.com/maps/contrib/102906434006097484589/reviews?hl=fr,,0000-00-00,neutre,neutral,généralement neutre,neutre
Bénin,Cotonou,Agence Boa Menontin,+229 21 36 51 26,"99Q7+Fpr, Cotonou, Bénin",not available,Gérardo Hounton,2,mauvais,2023-09-01,0,https://www.google.com/maps/contrib/106081888862602380970/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,mauvais
Bénin,Cové,Clcam/Cove,+229 22 50 08 38,"68Cq+8Vq, Rnie4, Cove, Bénin",not available,Perpetue Adjahossou,5,Très bon,2019-06-29,0,https://www.google.com/maps/contrib/109168907409135852762/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Bénin,Cové,Ccei Bank Agence Ganhi,+229 21 36 59 10,"9C3Q+M6F, Cotonou, Bénin",cceibankbenin.com,Julien Houangni,5,Très bon,2020-06-28,0,https://www.google.com/maps/contrib/105819122026079790411/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Bénin,Cové,Ccei Bank,+229 21 36 59 10,"Marché Ganhi, Rue 2650, Cotonou, Bénin",cceibankbenin.com,Lukman Abiodun Oduntan,5,Très bon,2018-06-29,0,https://www.google.com/maps/contrib/107009849017543621698/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Bénin,Cové,Cbao Saint Michel,+229 21 36 59 02,"9C7G+Pc5, Boulevard Saint Michel, Cotonou, Bénin",not available,Boris Hounkpatin,1,Très mauvais,2018-06-29,0,https://www.google.com/maps/contrib/107130408256314206762/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,très mauvais
Bénin,Cové,Ecobank Bénin,+229 21 31 40 23,"Rue 232, Cotonou, Bénin",ecobank.com,Patrick Yadjemi,3,neutre,2015-06-30,0,https://www.google.com/maps/contrib/112943603722096541763/reviews?hl=fr,,0000-00-00,neutre,neutral,généralement neutre,neutre
Bénin,Cové,Banque Internationale Pour L'Industrie Et Le Commerce,+229 21 31 22 00,"Boulevard Saint Michel, Cotonou, Bénin",biic-bank.com,Herman Hedokingbe,5,Très bon,2017-06-29,0,https://www.google.com/maps/contrib/115309133299711002708/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Bénin,Cové,Boa Benin (Bank Of Africa) - Agence Centrale,+229 21 31 32 28,"9C2J+Rrc Benin City, Ave Jean-Paul Ii, Cotonou, Bénin",bank-of-africa.net,Gylnex Sotchenou,5,Très bon,2018-06-29,0,https://www.google.com/maps/contrib/115162508530295794961/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Bénin,Cové,Société Générale Bénin,+229 21 31 83 00,"Ave Clozel, Cotonou, Bénin",societegenerale.bj,Clément Labintan,3,neutre,2016-06-29,0,https://www.google.com/maps/contrib/110030064409354194448/reviews?hl=fr,,0000-00-00,neutre,neutral,généralement neutre,neutre
Bénin,Dassa-Zoumè,La Poste Dassa Zoume,+229 61 33 28 29,"Q5Gw+9M9, Dassa, Bénin",laposte.bj,Karl Gandogo,3,neutre,2020-06-28,0,https://www.google.com/maps/contrib/100060476382925067836/reviews?hl=fr,,0000-00-00,neutre,neutral,généralement neutre,neutre
Bénin,Dassa-Zoumè,La Poste Dassa Zoume,+229 61 33 28 29,"Q5Gw+9M9, Dassa, Bénin",laposte.bj,Karl Gandogo,3,neutre,2020-06-28,0,https://www.google.com/maps/contrib/100060476382925067836/reviews?hl=fr,,0000-00-00,neutre,neutral,généralement neutre,neutre
Bénin,Dassa-Zoumè,La Poste Dassa Zoume,+229 61 33 28 29,"Q5Gw+9M9, Dassa, Bénin",laposte.bj,Karl Gandogo,3,neutre,2020-06-28,0,https://www.google.com/maps/contrib/100060476382925067836/reviews?hl=fr,,0000-00-00,neutre,neutral,généralement neutre,neutre
Bénin,Dassa-Zoumè,La Poste Dassa Zoume,+229 61 33 28 29,"Q5Gw+9M9, Dassa, Bénin",laposte.bj,Karl Gandogo,3,neutre,2020-06-28,0,https://www.google.com/maps/contrib/100060476382925067836/reviews?hl=fr,,0000-00-00,neutre,neutral,généralement neutre,neutre
Bénin,Dassa-Zoumè,Mairie De Dassa-Zoumé,Not available,"Q5Jm+Hp7, Dassa, Bénin",not available,Agnide Abolade,3,neutre,2023-06-28,0,https://www.google.com/maps/contrib/102236791564694701198/reviews?hl=fr,,0000-00-00,neutre,neutral,généralement neutre,neutre
Bénin,Dassa-Zoumè,Bank Of Africa Akpakpa,+229 21 32 75 75,"9F94+24V, Cotonou, Bénin",not available,Bosthy Thierry,5,Très bon,2018-06-29,0,https://www.google.com/maps/contrib/103799642874171596732/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Bénin,Dassa-Zoumè,Bank Of Africa Agence Saint Michel,+229 21 32 75 75,"9C8H+C55, Cotonou, Bénin",not available,A. C.,1,Très mauvais,2017-06-29,0,https://www.google.com/maps/contrib/108616420021534632051/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,très mauvais
Bénin,Dassa-Zoumè,Boa: Agence Les Cocotiers,+229 21 30 10 01,"993X+F6M, Cotonou, Bénin",not available,Kolawole Alidou Tadde,1,Très mauvais,2019-06-29,0,https://www.google.com/maps/contrib/104469217193584824002/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,très mauvais
Bénin,Dassa-Zoumè,Boa Agence Du Stade De L’Amitié,Not available,"99Mg+Hph, Cotonou, Bénin",not available,Mutong Weng,3,Il n'y a pas de toilettes publiques🚽 ! …,2019-06-29,1,https://www.google.com/maps/contrib/103596542303468400890/reviews?hl=fr,,0000-00-00,neutre,neutral,généralement neutre,ny a toilettes publiques🚽 …
Bénin,Dassa-Zoumè,Boa Benin (Bank Of Africa) - Agence Centrale,+229 21 31 32 28,"9C2J+Rrc Benin City, Ave Jean-Paul Ii, Cotonou, Bénin",bank-of-africa.net,Gylnex Sotchenou,5,Très bon,2018-06-29,0,https://www.google.com/maps/contrib/115162508530295794961/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Bénin,Dassa-Zoumè,Société Générale Bénin,+229 21 31 83 00,"Ave Clozel, Cotonou, Bénin",societegenerale.bj,Clément Labintan,3,neutre,2016-06-29,0,https://www.google.com/maps/contrib/110030064409354194448/reviews?hl=fr,,0000-00-00,neutre,neutral,généralement neutre,neutre
Bénin,Dassa-Zoumè,Boa Ganhi,Not available,"9C4Q+3Qr, Cotonou, Bénin",not available,Kéfilath Bello,3,neutre,2023-10-01,0,https://www.google.com/maps/contrib/105637918375330015993/reviews?hl=fr,,0000-00-00,neutre,neutral,généralement neutre,neutre
Bénin,Dassa-Zoumè,Boa: Agence De Togoudo,+229 21 35 30 10,"Cruce De Los Tres Bancos, Av.Jean Paul Ii, Godomey, Bénin",not available,Romanus Sergio Houenou De Dravo,4,bon,2017-06-29,0,https://www.google.com/maps/contrib/100307992615263183632/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,bon
Bénin,Dassa-Zoumè,Boa Agence Akpakpa,Not available,"9C6W+H6C, Cotonou, Bénin",not available,Ong Sahel,5,Très bon,2021-06-28,0,https://www.google.com/maps/contrib/115931652522792074705/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Bénin,Dassa-Zoumè,Orabank Agence Centrale,+229 21 31 31 00,"9C3M+Fpv, Rue 637, Cotonou, Bénin",orabank.net,Sergio Koffi,5,Très bon,2017-06-29,0,https://www.google.com/maps/contrib/102250377552000587849/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Bénin,Dassa-Zoumè,Orabank Agence Centrale,+229 21 31 31 00,"9C3M+Fpv, Rue 637, Cotonou, Bénin",orabank.net,Sergio Koffi,5,Très bon,2017-06-29,0,https://www.google.com/maps/contrib/102250377552000587849/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Bénin,Djougou,Ecobank Agence Djougou,+229 23 80 17 30,"Rnie6, Immeuble Coop, Djougou, Bénin",ecobank.com,Hamdane Yirou,4,bon,2018-06-29,0,https://www.google.com/maps/contrib/112715081506703450979/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,bon
Bénin,Djougou,Clcam Agence Djougou,Not available,"Pm74+Pr6, Djougou, Bénin",not available,Victor Nounagnon,4,bon,2023-11-30,0,https://www.google.com/maps/contrib/117765726211888898001/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,bon
Bénin,Djougou,Banque Ouest Africaine,Not available,"Pm3C+M67, Djougou, Bénin",not available,Nouroudine Dondja,4,bon,2019-06-29,0,https://www.google.com/maps/contrib/102082092270017259015/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,bon
Bénin,Djougou,Agence De La Poste De Djougou,+229 61 33 28 67,"Pm59+778, Djougou, Bénin",not available,Ibrahim Abassi,4,Service acceptable,2024-01-29,0,https://www.google.com/maps/contrib/113211395139199224168/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,service acceptable
Bénin,Djougou,Agence De La Poste De Djougou,+229 61 33 28 67,"Pm59+778, Djougou, Bénin",not available,Ibrahim Abassi,4,Service acceptable,2024-01-29,0,https://www.google.com/maps/contrib/113211395139199224168/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,service acceptable
Bénin,Dogbo,Arrondissement Central De Dogbo,Not available,"Rq3H+Hvm, Doqbo, Bénin",not available,Sohoudji Cégnannou Enock Lionel,4,Situé en bordure de voie,2023-06-28,0,https://www.google.com/maps/contrib/101075537309615620512/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,situé bordure voie
Bénin,Dogbo,Arrondissement Central De Dogbo,Not available,"Rq3H+Hvm, Doqbo, Bénin",not available,Sohoudji Cégnannou Enock Lionel,4,Situé en bordure de voie,2023-06-28,0,https://www.google.com/maps/contrib/101075537309615620512/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,situé bordure voie
Bénin,Dogbo,Bank Of Africa Agence Zogbo,Not available,"99Rq+34W, Rue 2650, Cotonou, Bénin",not available,Thierry Tobossi,5,Très bon,2017-06-29,0,https://www.google.com/maps/contrib/106242779399685873165/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Bénin,Kandi,Bank Of Africa Agence Kandi,Not available,"4Wjj+2Vq, Kandi, Bénin",not available,Sanda Oumarou,5,Très bon,2018-06-29,0,https://www.google.com/maps/contrib/108481311767808691267/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Bénin,Kandi,Bank Of Africa Agence Kandi,Not available,"4Wjj+2Vq, Kandi, Bénin",not available,Sanda Oumarou,5,Très bon,2018-06-29,0,https://www.google.com/maps/contrib/108481311767808691267/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Bénin,Kandi,Orabank Kandi,+229 21 31 31 00,"01Bp2700, Cotonou, Bénin",not available,Philo Zuo,1,pas de banque,2023-06-28,0,https://www.google.com/maps/contrib/107231230655257032456/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,banque
Bénin,Kandi,Orabank Kandi,+229 21 31 31 00,"01Bp2700, Cotonou, Bénin",not available,Philo Zuo,1,pas de banque,2023-06-28,0,https://www.google.com/maps/contrib/107231230655257032456/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,banque
Bénin,Kétou,Comuba Guichet Ketou,+229 65 00 21 63,"9J46+Vqv, Ketou Non Loin De La Mairie, Kétou, Bénin",comuba.com,Amed Chala,2,mauvais,2021-06-28,0,https://www.google.com/maps/contrib/111567591324741782305/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,mauvais
Bénin,Kétou,Agence De La Poste De Ketou,+229 61 33 28 42,"9J66+5Q7, Kétou, Bénin",not available,Virgile Aïdjihounde,4,Personnel accueillant,2024-03-29,0,https://www.google.com/maps/contrib/103769153877488743320/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,personnel accueillant
Bénin,Kétou,Agence De La Poste De Ketou,+229 61 33 28 42,"9J66+5Q7, Kétou, Bénin",not available,Virgile Aïdjihounde,4,Personnel accueillant,2024-03-29,0,https://www.google.com/maps/contrib/103769153877488743320/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,personnel accueillant
Bénin,Kétou,Agence De La Poste De Ketou,+229 61 33 28 42,"9J66+5Q7, Kétou, Bénin",not available,Virgile Aïdjihounde,4,Personnel accueillant,2024-03-29,0,https://www.google.com/maps/contrib/103769153877488743320/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,personnel accueillant
Bénin,Lokossa,Bank Of Africa Agence Lokossa,Not available,"Jpj6+2Hg, Lokossa, Bénin",not available,Arthus Kossou,5,Très bon,2019-06-29,0,https://www.google.com/maps/contrib/108816725688849239865/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Bénin,Lokossa,Ecobank Lokossa,+229 22 41 02 80,"Face La Mairie, Lokossa, Bénin",ecobank.com,Giraud Djossou,4,bon,2018-06-29,0,https://www.google.com/maps/contrib/102108967649278325142/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,bon
Bénin,Lokossa,Orabank Lokossa,Not available,"Jpp6+5P5, Rn2, Lokossa, Bénin",not available,Toyimi Ruptus Georges Behanzin,5,OraBank Bénin,2023-06-28,1,https://www.google.com/maps/contrib/102142603931343150295/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,orabank bénin
Bénin,Lokossa,Cnss Agence De Lokossa,+229 22 41 11 41,"Jpr8+W65, Lokossa, Bénin",not available,Marie Joseph Dossou,3,neutre,2018-06-29,0,https://www.google.com/maps/contrib/112883583334869707562/reviews?hl=fr,,0000-00-00,neutre,neutral,généralement neutre,neutre
Bénin,Lokossa,Trésor Public De Lokossa / Trésorerie Départementale Du Mono,Not available,"Jpxc+C7F, Lokossa, Bénin",not available,Arnauld Adjovi,3,neutre,2017-06-29,0,https://www.google.com/maps/contrib/113436131394229696861/reviews?hl=fr,,0000-00-00,neutre,neutral,généralement neutre,neutre
Bénin,Malanville,Ecobank Agence Malanville,+229 23 67 02 33,"Rnie2, Quartier Tassi Tèdji Face Auto Gare, Malanville, Bénin",ecobank.com,Agbatchi Gustave Dossoumou,4,bon,2021-06-28,0,https://www.google.com/maps/contrib/109714762247329541591/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,bon
Bénin,Malanville,Ecobank Agence Malanville,+229 23 67 02 33,"Rnie2, Quartier Tassi Tèdji Face Auto Gare, Malanville, Bénin",ecobank.com,Agbatchi Gustave Dossoumou,4,bon,2021-06-28,0,https://www.google.com/maps/contrib/109714762247329541591/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,bon
Bénin,Malanville,Ecobank Agence Malanville,+229 23 67 02 33,"Rnie2, Quartier Tassi Tèdji Face Auto Gare, Malanville, Bénin",ecobank.com,Agbatchi Gustave Dossoumou,4,bon,2021-06-28,0,https://www.google.com/maps/contrib/109714762247329541591/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,bon
Bénin,Natitingou,Ecobank Natitingou,+229 23 82 02 34,"La Gare Routière, Rnie3, A Côté De, Natitinqou, Bénin",ecobank.com,Youssoufou Traore,4,excellent,2023-06-28,0,https://www.google.com/maps/contrib/112874544210455099579/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,excellent
Bénin,Natitingou,Ecobank Natitingou,+229 23 82 02 34,"La Gare Routière, Rnie3, A Côté De, Natitinqou, Bénin",ecobank.com,Youssoufou Traore,4,excellent,2023-06-28,0,https://www.google.com/maps/contrib/112874544210455099579/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,excellent
Bénin,Natitingou,Cnss Natitingou,Not available,"895H+4V2, Natitinqou, Bénin",not available,Gildas Sotire,4,⭐⭐⭐⭐,2021-06-28,1,https://www.google.com/maps/contrib/111072178179531998259/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,⭐⭐⭐⭐
Bénin,Natitingou,Bureau De Poste Natitingou,+229 96 19 15 44,"Natitinqou, Bénin",laposte.bj,Alaza Azi,5,Très bon,2024-01-29,0,https://www.google.com/maps/contrib/109255603661456896316/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Bénin,Nikki,Coris Bank,Not available,"W6P4+G75, Rn6, Nikki, Bénin",not available,Angel Luis Arquero,5,Très bon,2022-06-28,0,https://www.google.com/maps/contrib/109420480892266965803/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Bénin,Nikki,Coris Bank,Not available,"W6P4+G75, Rn6, Nikki, Bénin",not available,Angel Luis Arquero,5,Très bon,2022-06-28,0,https://www.google.com/maps/contrib/109420480892266965803/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Bénin,Nikki,Agence De La Poste Nikki,Not available,"W6M5+5Wh, Nikki, Bénin",laposte.bj,Daniel Alfaro,5,Des spaghettis vraiment très délicieux. Je les mangerais à nouveau.,2022-06-28,0,https://www.google.com/maps/contrib/104809305004479701720/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,spaghettis vraiment très délicieux mangerais nouveau
Bénin,Nikki,Ministère De L'Économie Et Des Finances,Not available,"W6M5+Fff, Nikki, Bénin",not available,Manuel Docavo,4,bon,2018-06-29,0,https://www.google.com/maps/contrib/116353788610419290489/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,bon
Bénin,Nikki,Bsic Benin Sa,+229 51 20 96 69,"9C2H+W6H, Rue Des Dako Donou, Cotonou, Bénin",not available,Jean-Claude Zossou,2,mauvais,2019-06-29,0,https://www.google.com/maps/contrib/110857139024129987023/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,mauvais
Bénin,Nikki,Banque Internationale Pour L'Industrie Et Le Commerce,+229 21 31 22 00,"Boulevard Saint Michel, Cotonou, Bénin",biic-bank.com,Herman Hedokingbe,5,Très bon,2017-06-29,0,https://www.google.com/maps/contrib/115309133299711002708/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Bénin,Nikki,Sonibank Agence Ganhi,+229 21 31 21 89,"Centre Kodeih Nº9, Rue Du Gouverneur Bayol, Cotonou, Bénin",not available,Isabelle Queen,5,Très bon,2018-06-29,0,https://www.google.com/maps/contrib/107977443767827842373/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Bénin,Nikki,Banque Atlantique Agence Ganhi,+229 21 31 10 18,"9C3P+Gm2, Rue De La Poste, Cotonou, Bénin",banqueatlantique.net,Tatiana Samson,1,Très mauvais,2018-06-29,0,https://www.google.com/maps/contrib/103720179264727720119/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,très mauvais
Bénin,Ouidah,Uba Agence Ouidah,Not available,"935P+Cv9, Rue Van Vollenhoven, Ouidah, Bénin",not available,Isabelle Yehouenou,2,mauvais,2021-06-28,0,https://www.google.com/maps/contrib/108435614530477887355/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,mauvais
Bénin,Ouidah,Uba Agence Ouidah,Not available,"935P+Cv9, Rue Van Vollenhoven, Ouidah, Bénin",not available,Isabelle Yehouenou,2,mauvais,2021-06-28,0,https://www.google.com/maps/contrib/108435614530477887355/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,mauvais
Bénin,Ouidah,Bureau De Poste De Ouidah,+229 61 33 28 44,"Ouidah, Bénin",laposte.bj,Maria 12 Kangni,1,Cette poste est bon et adorable,2023-10-31,0,https://www.google.com/maps/contrib/108261342480601284118/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,cette poste bon adorable
Bénin,Ouidah,Ecobank Godomey Ouidah,+229 21 35 45 89,"Rnie1, Godomey, Bénin",ecobank.com,Kevin Ablou,5,Très bon,2021-06-28,0,https://www.google.com/maps/contrib/115831774595712045871/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Bénin,Ouidah,Ecobank Godomey Ouidah,+229 21 35 45 89,"Rnie1, Godomey, Bénin",ecobank.com,Kevin Ablou,5,Très bon,2021-06-28,0,https://www.google.com/maps/contrib/115831774595712045871/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
